algo,world_size,hidden_dim,num_layers,model_label,total_params,grad_size_bytes,grad_size_mib,steps,batch_size,bucket_cap_mb,threads,repeat_id,total_training_time_sec,avg_step_time_ms,parameter_max_diff
swing-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,14,1.005,3.349,0.00000000
bruck-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,14,0.784,2.613,0.00000033
bruck-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,14,1.034,3.445,0.00000000
trivance-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,14,0.810,2.701,0.00000033
trivance-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,14,1.040,3.468,0.00000000
builtin,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,14,1.254,4.179,0.00000000
ring,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,14,1.435,4.782,0.00000000
recursive-doubling-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,14,0.915,3.049,0.00000000
recursive-doubling-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,14,1.183,3.944,0.00000000
swing-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,14,0.918,3.060,0.00000017
swing-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,14,1.181,3.935,0.00000000
bruck-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,14,0.975,3.249,0.00000034
bruck-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,14,1.197,3.989,0.00000000
trivance-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,14,0.949,3.162,0.00000022
trivance-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,14,1.192,3.975,0.00000000
builtin,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,14,1.567,5.222,0.00000000
ring,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,14,1.686,5.619,0.00000000
recursive-doubling-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,14,1.404,4.682,0.00000000
recursive-doubling-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,14,1.625,5.418,0.00000000
swing-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,14,1.349,4.497,0.00000006
swing-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,14,1.640,5.468,0.00000000
bruck-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,14,1.518,5.060,0.00000135
bruck-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,14,1.666,5.554,0.00000000
trivance-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,14,1.473,4.909,0.00000402
trivance-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,14,1.571,5.235,0.00000000
builtin,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,14,2.360,7.868,0.00000000
ring,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,14,2.750,9.166,0.00000000
recursive-doubling-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,14,2.612,8.707,0.00000000
recursive-doubling-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,14,2.956,9.854,0.00000000
swing-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,14,2.482,8.274,0.00000012
swing-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,14,2.970,9.901,0.00000000
bruck-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,14,2.801,9.338,0.00000418
bruck-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,14,2.838,9.461,0.00000000
trivance-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,14,2.685,8.949,0.00000208
trivance-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,14,2.805,9.351,0.00000000
builtin,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,14,4.476,14.921,0.00000000
ring,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,14,5.220,17.399,0.00000000
recursive-doubling-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,14,6.242,20.805,0.00000000
recursive-doubling-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,14,6.934,23.113,0.00000000
swing-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,14,6.057,20.188,0.00000136
swing-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,14,6.779,22.597,0.00000000
bruck-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,14,6.563,21.876,0.00000172
bruck-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,14,5.957,19.856,0.00000000
trivance-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,14,6.605,22.018,0.00000241
trivance-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,14,5.647,18.822,0.00000000
builtin,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,14,12.815,42.716,0.00000000
ring,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,14,16.071,53.571,0.00000000
recursive-doubling-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,14,18.253,60.844,0.00000000
recursive-doubling-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,14,20.305,67.683,0.00000000
swing-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,14,17.140,57.132,0.00000110
swing-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,14,20.172,67.239,0.00000000
bruck-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,14,19.037,63.458,0.00000194
bruck-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,14,18.574,61.912,0.00000000
trivance-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,14,18.174,60.581,0.00000279
trivance-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,14,19.064,63.546,0.00000000
builtin,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,14,26.934,89.781,0.00000000
ring,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,14,34.468,114.892,0.00000000
recursive-doubling-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,14,38.225,127.418,0.00000000
recursive-doubling-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,14,41.298,137.659,0.00000000
swing-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,14,37.105,123.683,0.00000095
swing-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,14,40.901,136.337,0.00000000
bruck-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,14,40.913,136.378,0.00000136
bruck-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,14,37.245,124.149,0.00000000
trivance-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,14,40.616,135.387,0.00000103
trivance-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,14,38.441,128.138,0.00000000
builtin,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,15,1.185,3.952,0.00000000
ring,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,15,1.241,4.137,0.00000000
recursive-doubling-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,15,0.763,2.545,0.00000000
recursive-doubling-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,15,1.040,3.466,0.00000000
swing-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,15,0.772,2.572,0.00000006
swing-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,15,1.038,3.459,0.00000000
bruck-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,15,0.834,2.780,0.00000033
bruck-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,15,1.047,3.489,0.00000000
trivance-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,15,0.805,2.683,0.00000033
trivance-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,15,1.025,3.417,0.00000000
builtin,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,15,1.287,4.291,0.00000000
ring,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,15,1.412,4.707,0.00000000
recursive-doubling-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,15,0.919,3.062,0.00000000
recursive-doubling-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,15,1.199,3.998,0.00000000
swing-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,15,0.892,2.972,0.00000017
swing-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,15,1.202,4.006,0.00000000
bruck-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,15,0.962,3.207,0.00000034
bruck-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,15,1.197,3.989,0.00000000
trivance-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,15,0.974,3.248,0.00000022
trivance-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,15,1.151,3.837,0.00000000
builtin,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,15,1.566,5.219,0.00000000
ring,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,15,1.765,5.882,0.00000000
recursive-doubling-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,15,1.431,4.769,0.00000000
recursive-doubling-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,15,1.567,5.222,0.00000000
swing-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,15,1.400,4.666,0.00000006
swing-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,15,1.598,5.327,0.00000000
bruck-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,15,1.433,4.777,0.00000135
bruck-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,15,1.604,5.348,0.00000000
trivance-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,15,1.482,4.939,0.00000402
trivance-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,15,1.513,5.043,0.00000000
builtin,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,15,2.305,7.682,0.00000000
ring,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,15,2.830,9.433,0.00000000
recursive-doubling-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,15,2.612,8.706,0.00000000
recursive-doubling-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,15,2.898,9.658,0.00000000
swing-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,15,2.516,8.387,0.00000012
swing-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,15,3.068,10.225,0.00000000
bruck-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,15,2.825,9.416,0.00000418
bruck-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,15,2.773,9.243,0.00000000
trivance-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,15,2.731,9.105,0.00000208
trivance-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,15,2.811,9.368,0.00000000
builtin,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,15,4.655,15.517,0.00000000
ring,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,15,5.244,17.481,0.00000000
recursive-doubling-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,15,6.083,20.276,0.00000000
recursive-doubling-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,15,7.315,24.384,0.00000000
swing-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,15,6.188,20.627,0.00000136
swing-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,15,6.817,22.722,0.00000000
bruck-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,15,6.426,21.418,0.00000172
bruck-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,15,5.785,19.285,0.00000000
trivance-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,15,6.392,21.306,0.00000241
trivance-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,15,5.589,18.630,0.00000000
builtin,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,15,12.479,41.595,0.00000000
ring,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,15,17.078,56.927,0.00000000
recursive-doubling-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,15,17.023,56.742,0.00000000
recursive-doubling-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,15,19.339,64.465,0.00000000
swing-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,15,17.830,59.432,0.00000110
swing-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,15,18.900,62.999,0.00000000
bruck-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,15,19.447,64.822,0.00000194
bruck-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,15,18.237,60.789,0.00000000
trivance-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,15,18.433,61.445,0.00000279
trivance-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,15,18.356,61.185,0.00000000
builtin,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,15,26.068,86.892,0.00000000
ring,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,15,32.944,109.812,0.00000000
recursive-doubling-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,15,36.958,123.193,0.00000000
recursive-doubling-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,15,38.675,128.917,0.00000000
swing-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,15,37.182,123.941,0.00000095
swing-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,15,40.805,136.016,0.00000000
bruck-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,15,39.369,131.231,0.00000136
bruck-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,15,38.548,128.493,0.00000000
trivance-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,15,40.675,135.584,0.00000103
trivance-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,15,36.597,121.990,0.00000000
builtin,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,16,1.162,3.874,0.00000000
ring,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,16,1.249,4.165,0.00000000
recursive-doubling-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,16,0.771,2.571,0.00000000
recursive-doubling-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,16,1.034,3.446,0.00000000
swing-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,16,0.768,2.562,0.00000006
swing-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,16,1.080,3.601,0.00000000
bruck-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,16,0.813,2.710,0.00000033
bruck-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,16,1.042,3.473,0.00000000
trivance-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,16,0.826,2.754,0.00000033
trivance-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,16,0.994,3.312,0.00000000
builtin,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,16,1.316,4.387,0.00000000
ring,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,16,1.398,4.660,0.00000000
recursive-doubling-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,16,0.951,3.170,0.00000000
recursive-doubling-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,16,1.177,3.922,0.00000000
swing-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,16,0.936,3.121,0.00000017
swing-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,16,1.182,3.940,0.00000000
bruck-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,16,1.004,3.347,0.00000034
bruck-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,16,1.228,4.094,0.00000000
trivance-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,16,0.990,3.299,0.00000022
trivance-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,16,1.204,4.013,0.00000000
builtin,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,16,1.537,5.123,0.00000000
ring,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,16,1.700,5.666,0.00000000
recursive-doubling-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,16,1.392,4.640,0.00000000
recursive-doubling-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,16,1.584,5.281,0.00000000
swing-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,16,1.401,4.671,0.00000006
swing-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,16,1.718,5.727,0.00000000
bruck-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,16,1.511,5.038,0.00000135
bruck-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,16,1.580,5.267,0.00000000
trivance-latency,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,16,1.534,5.113,0.00000402
trivance-bandwidth,9,128,2,h128_l2,83466,333864,0.318398,300,16,512,1,16,1.527,5.089,0.00000000
builtin,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,16,2.258,7.527,0.00000000
ring,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,16,2.819,9.397,0.00000000
recursive-doubling-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,16,2.594,8.647,0.00000000
recursive-doubling-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,16,2.889,9.629,0.00000000
swing-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,16,2.694,8.980,0.00000012
swing-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,16,3.053,10.178,0.00000000
bruck-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,16,2.780,9.267,0.00000418
bruck-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,16,2.788,9.292,0.00000000
trivance-latency,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,16,2.732,9.107,0.00000208
trivance-bandwidth,9,256,2,h256_l2,199690,798760,0.761757,300,16,512,1,16,2.825,9.416,0.00000000
builtin,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,16,4.315,14.384,0.00000000
ring,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,16,5.131,17.102,0.00000000
recursive-doubling-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,16,6.077,20.256,0.00000000
recursive-doubling-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,16,6.513,21.711,0.00000000
swing-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,16,5.878,19.595,0.00000136
swing-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,16,7.677,25.590,0.00000000
bruck-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,16,6.533,21.775,0.00000172
bruck-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,16,5.695,18.984,0.00000000
trivance-latency,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,16,6.743,22.476,0.00000241
trivance-bandwidth,9,512,2,h512_l2,530442,2121768,2.023476,300,16,512,1,16,5.699,18.995,0.00000000
builtin,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,16,12.580,41.933,0.00000000
ring,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,16,15.937,53.124,0.00000000
recursive-doubling-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,16,18.445,61.482,0.00000000
recursive-doubling-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,16,19.770,65.901,0.00000000
swing-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,16,17.160,57.202,0.00000110
swing-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,16,20.919,69.729,0.00000000
bruck-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,16,18.930,63.099,0.00000194
bruck-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,16,18.769,62.564,0.00000000
trivance-latency,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,16,18.727,62.422,0.00000279
trivance-bandwidth,9,1024,2,h1024_l2,1585162,6340648,6.046913,300,16,512,1,16,18.674,62.246,0.00000000
builtin,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,16,26.673,88.910,0.00000000
ring,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,16,34.680,115.599,0.00000000
recursive-doubling-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,16,34.826,116.088,0.00000000
recursive-doubling-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,16,41.006,136.687,0.00000000
swing-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,16,35.800,119.334,0.00000095
swing-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,16,40.802,136.008,0.00000000
bruck-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,16,40.195,133.983,0.00000136
bruck-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,16,38.737,129.125,0.00000000
trivance-latency,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,16,39.744,132.480,0.00000103
trivance-bandwidth,9,1024,4,h1024_l4,3684362,14737448,14.054726,300,16,512,1,16,37.887,126.290,0.00000000
builtin,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,17,1.246,4.153,0.00000000
ring,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,17,1.202,4.006,0.00000000
recursive-doubling-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,17,0.768,2.562,0.00000000
recursive-doubling-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,17,1.039,3.463,0.00000000
swing-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,17,0.776,2.587,0.00000006
swing-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,17,1.044,3.482,0.00000000
bruck-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,17,0.818,2.726,0.00000033
bruck-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,17,1.031,3.435,0.00000000
trivance-latency,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,17,0.799,2.662,0.00000033
trivance-bandwidth,9,32,2,h32_l2,17802,71208,0.067909,300,16,512,1,17,1.021,3.403,0.00000000
builtin,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,17,1.290,4.301,0.00000000
ring,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,17,1.386,4.620,0.00000000
recursive-doubling-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,17,0.946,3.155,0.00000000
recursive-doubling-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,17,1.212,4.038,0.00000000
swing-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,17,0.920,3.065,0.00000017
swing-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,17,1.193,3.977,0.00000000
bruck-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,17,0.989,3.296,0.00000034
bruck-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,17,1.225,4.083,0.00000000
trivance-latency,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,17,0.992,3.306,0.00000022
trivance-bandwidth,9,64,2,h64_l2,37642,150568,0.143593,300,16,512,1,17,1.182,3.940,0.00000000
